Marca,Modelo,Valor,Ano,Combustivel,Automatico,Vendas
Renault,Master 2.5 dCi Vitré 115cv Curto Diesel,43960.0,2012,Diesel,False,1385
Renault,Master 2.5 dCi Vitré 115cv Longa Diesel,51894.0,2013,Diesel,False,1049
Renault,Master 2.5 dCi Vitré 115cv Longa Diesel,49357.0,2012,Diesel,False,1249
Renault,Master 2.8 DTI 114cv 16L Diesel,36119.0,2004,Diesel,False,1977
Renault,Master 2.8 DTI 114cv 16L Diesel,31756.0,2003,Diesel,False,1661
Renault,Master 2.8 DTI Chassi 114cv Diesel,38739.0,2004,Diesel,False,1936
Renault,Master 2.8 DTI Chassi 114cv Diesel,32093.0,2003,Diesel,False,1487
Renault,Master 2.8 DTI Furgão 114cv Diesel curto,34130.0,2004,Diesel,False,1831
Renault,Master 2.8 DTI Furgão 114cv Diesel curto,31345.0,2003,Diesel,False,2109
Renault,Master 2.8 DTI Furgão 114cv Diesel curto,26410.0,2002,Diesel,False,1501
Renault,Master 2.8 DTI Furgão Dies.Longo Alto,38810.0,2004,Diesel,False,1597
Renault,Master 2.8 DTI Furgão Dies.Longo Alto,32655.0,2003,Diesel,False,1752
Renault,Master 2.8 DTI Furgão Dies.Longo Alto,30472.0,2002,Diesel,False,1313
Renault,Master 2.8 Furgão 85cv Diesel curto,28387.0,2004,Diesel,False,1496
Renault,Master 2.8 Furgão 85cv Diesel curto,25187.0,2003,Diesel,False,897
Renault,Megane Coupé Cabriolet Dynamique 2.0 Aut,64275.0,2009,Gasolina,True,1586
Renault,Megane Coupé Cabriolet Dynamique 2.0 Aut,55182.0,2008,Gasolina,True,1348
Renault,Megane Coupé Cabriolet Dynamique 2.0 Aut,43246.0,2007,Gasolina,True,1688
Renault,Megane G. Tour EXTREME 2.0 16V Aut.,27394.0,2010,Gasolina,True,1249
Renault,Megane G. Tour EXTREME 2.0 16V Aut.,24981.0,2009,Gasolina,True,1471
Renault,Megane G. Tour EXTREME 2.0 16V Mec.,27016.0,2010,Gasolina,False,1625
Renault,Megane G. Tour EXTREME 2.0 16V Mec.,24180.0,2009,Gasolina,False,1403
Renault,Megane G. Tour EXTREME Hi-Flex 1.6 Mec.,26772.0,2010,Gasolina,False,1831
Renault,Megane G. Tour EXTREME Hi-Flex 1.6 Mec.,25302.0,2009,Gasolina,False,2006
Renault,Megane G. Tour EXTREME Hi-Flex 1.6 Mec.,21191.0,2008,Gasolina,False,2116
Renault,Megane G. Tour EXTREME Hi-Flex 1.6 Mec.,19409.0,2007,Gasolina,False,2133
Renault,Megane Grand Tour Dynam. Hi-Flex 1.6 16V,31940.0,2013,Gasolina,False,766
Renault,Megane Grand Tour Dynam. Hi-Flex 1.6 16V,30062.0,2012,Gasolina,False,1706
Renault,Megane Grand Tour Dynam. Hi-Flex 1.6 16V,29123.0,2011,Gasolina,False,537
Renault,Megane Grand Tour Dynam. Hi-Flex 1.6 16V,28244.0,2010,Gasolina,False,1516
Renault,Megane Grand Tour Dynam. Hi-Flex 1.6 16V,24323.0,2009,Gasolina,False,1304
Renault,Megane Grand Tour Dynam. Hi-Flex 1.6 16V,23065.0,2008,Gasolina,False,1562
Renault,Megane Grand Tour Dynam. Hi-Flex 1.6 16V,21969.0,2007,Gasolina,False,2051
Renault,Megane Grand Tour Dynamique 2.0 16V Aut.,29900.0,2011,Gasolina,True,1181
Renault,Megane Grand Tour Dynamique 2.0 16V Aut.,28320.0,2010,Gasolina,True,1195
Renault,Megane Grand Tour Dynamique 2.0 16V Aut.,24884.0,2009,Gasolina,True,1156
Renault,Megane Grand Tour Dynamique 2.0 16V Aut.,23076.0,2008,Gasolina,True,892
Renault,Megane Grand Tour Dynamique 2.0 16V Aut.,22021.0,2007,Gasolina,True,1233
Renault,Megane Grand Tour Dynamique 2.0 16V Mec.,26203.0,2010,Gasolina,False,1409
Renault,Megane Grand Tour Dynamique 2.0 16V Mec.,24642.0,2009,Gasolina,False,743
Renault,Megane Grand Tour Dynamique 2.0 16V Mec.,22949.0,2008,Gasolina,False,2211
Renault,Megane Grand Tour Dynamique 2.0 16V Mec.,20701.0,2007,Gasolina,False,2026
Renault,Megane Grand Tour Expres.Hi-Flex 1.6 16V,28730.0,2011,Gasolina,False,1801
Renault,Megane Grand Tour Expres.Hi-Flex 1.6 16V,27833.0,2010,Gasolina,False,1911
Renault,Megane Grand Tour Expres.Hi-Flex 1.6 16V,23531.0,2009,Gasolina,False,1793
Renault,Megane Grand Tour Expres.Hi-Flex 1.6 16V,22623.0,2008,Gasolina,False,1357
Renault,Megane Grand Tour Expres.Hi-Flex 1.6 16V,19668.0,2007,Gasolina,False,2167
Renault,Megane Grand Tour Privilège 2.0 16V Aut.,28742.0,2010,Gasolina,True,939
Renault,Megane Grand Tour Privilège 2.0 16V Aut.,26829.0,2009,Gasolina,True,830
Renault,Megane Grand Tour Privilège 2.0 16V Aut.,24184.0,2008,Gasolina,True,1412
Renault,Megane Hatch RN 1.6,7766.0,2000,Gasolina,False,1323
Renault,Megane Hatch RN 1.6,7182.0,1999,Gasolina,False,1728
Renault,Megane Hatch RN 1.6,6958.0,1998,Gasolina,False,1205
Renault,Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V,12527.0,2005,Gasolina,False,1506
Renault,Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V,11624.0,2004,Gasolina,False,696
Renault,Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V,10347.0,2003,Gasolina,False,1722
Renault,Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V,10034.0,2002,Gasolina,False,1679
Renault,Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V,9720.0,2001,Gasolina,False,2164
Renault,Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V,9425.0,2000,Gasolina,False,1869
Renault,Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V,8071.0,1999,Gasolina,False,1037
Renault,Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V,7209.0,1998,Gasolina,False,1693
Renault,Megane Hatch RXE 2.0,12030.0,2001,Gasolina,False,1109
Renault,Megane Hatch RXE 2.0,10294.0,2000,Gasolina,False,1116
Renault,Megane Hatch RXE 2.0,8842.0,1999,Gasolina,False,1410
Renault,Megane Hatch RXE 2.0,8536.0,1998,Gasolina,False,1705
Renault,Megane Hatch RXE/Egeus 1.6 16V,10000.0,2001,Gasolina,False,1310
Renault,Megane Hatch RXE/Egeus 1.6 16V,8645.0,2000,Gasolina,False,1858
Renault,Megane Sed. Expression 2.0 16V Aut.,27808.0,2010,Gasolina,True,810
Renault,Megane Sed. Expression 2.0 16V Aut.,22905.0,2009,Gasolina,True,1285
Renault,Megane Sed. Expression 2.0 16V Aut.,21670.0,2008,Gasolina,True,1188
Renault,Megane Sed. Expression 2.0 16V Mec.,26000.0,2010,Gasolina,False,1607
Renault,Megane Sed. Expression 2.0 16V Mec.,21743.0,2009,Gasolina,False,20
Renault,Megane Sed. Expression 2.0 16V Mec.,21063.0,2008,Gasolina,False,1226
Renault,Megane Sed. EXTREME 2.0 16V Aut.,26233.0,2010,Gasolina,True,1147
Renault,Megane Sed. EXTREME 2.0 16V Aut.,23173.0,2009,Gasolina,True,1796
Renault,Megane Sed. EXTREME 2.0 16V Mec.,25150.0,2010,Gasolina,False,694
Renault,Megane Sed. EXTREME 2.0 16V Mec.,21886.0,2009,Gasolina,False,861
Renault,Megane Sed. EXTREME HI-Flex 1.6 16V Mec.,24280.0,2010,Gasolina,False,1288
Renault,Megane Sed. EXTREME HI-Flex 1.6 16V Mec.,23240.0,2009,Gasolina,False,1275
Renault,Megane Sedan Dynamique 2.0 16V Aut.,27357.0,2011,Gasolina,True,2168
Renault,Megane Sedan Dynamique 2.0 16V Aut.,26215.0,2010,Gasolina,True,403
Renault,Megane Sedan Dynamique 2.0 16V Aut.,23679.0,2009,Gasolina,True,931
Renault,Megane Sedan Dynamique 2.0 16V Aut.,21945.0,2008,Gasolina,True,1761
Renault,Megane Sedan Dynamique 2.0 16V Aut.,21170.0,2007,Gasolina,True,1953
Renault,Megane Sedan Dynamique 2.0 16V Aut.,17781.0,2006,Gasolina,True,2063
Renault,Megane Sedan Dynamique 2.0 16V Aut.,17216.0,2005,Gasolina,True,1891
Renault,Megane Sedan Dynamique 2.0 16V Mec.,22748.0,2009,Gasolina,False,2698
Renault,Megane Sedan Dynamique 2.0 16V Mec.,20833.0,2008,Gasolina,False,285
Renault,Megane Sedan Dynamique 2.0 16V Mec.,19885.0,2007,Gasolina,False,1888
Renault,Megane Sedan Dynamique 2.0 16V Mec.,16769.0,2006,Gasolina,False,1082
Renault,Megane Sedan Dynamique Hi-Flex 1.6 16V,27408.0,2011,Gasolina,False,1847
Renault,Megane Sedan Dynamique Hi-Flex 1.6 16V,25972.0,2010,Gasolina,False,1364
Renault,Megane Sedan Dynamique Hi-Flex 1.6 16V,22742.0,2009,Gasolina,False,2048
Renault,Megane Sedan Dynamique Hi-Flex 1.6 16V,21790.0,2008,Gasolina,False,1328
Renault,Megane Sedan Dynamique Hi-Flex 1.6 16V,19319.0,2007,Gasolina,False,887
Renault,Megane Sedan Dynamique Hi-Flex 1.6 16V,16637.0,2006,Gasolina,False,2233
Renault,Megane Sedan Expression Hi-Flex 1.6 16V,25375.0,2011,Gasolina,False,2162
Renault,Megane Sedan Expression Hi-Flex 1.6 16V,24545.0,2010,Gasolina,False,1425
Renault,Megane Sedan Expression Hi-Flex 1.6 16V,22574.0,2009,Gasolina,False,2396
Renault,Megane Sedan Expression Hi-Flex 1.6 16V,20808.0,2008,Gasolina,False,1933
Renault,Megane Sedan Expression Hi-Flex 1.6 16V,19111.0,2007,Gasolina,False,1292
Renault,Megane Sedan Expression Hi-Flex 1.6 16V,17391.0,2006,Gasolina,False,1260
Renault,Megane Sedan Privilège 2.0 16V Aut,27231.0,2010,Gasolina,True,955
Renault,Megane Sedan Privilège 2.0 16V Aut,26386.0,2009,Gasolina,True,1837
Renault,Megane Sedan Privilège 2.0 16V Aut,22555.0,2008,Gasolina,True,2723
Renault,Megane Sedan Privilège 2.0 16V Aut,17459.0,2006,Gasolina,True,1010
Renault,Megane Sedan Privilège 2.0 16V Aut,16771.0,2005,Gasolina,True,1542
Renault,Megane Sedan Privilège 2.0 16V Aut,13489.0,2004,Gasolina,True,2044
Renault,Megane Sedan RT 2.0,7559.0,2000,Gasolina,False,1892
Renault,Megane Sedan RT 2.0,7290.0,1999,Gasolina,False,1540
Renault,Megane Sedan RT 2.0,6528.0,1998,Gasolina,False,1971
Renault,Megane Sedan RT/Alizé 1.6 16V,10203.0,2001,Gasolina,False,1051
Renault,Megane Sedan RT/Alizé 1.6 16V,9890.0,2000,Gasolina,False,754
Renault,Megane Sedan RT/Alizé 1.6 16V,8668.0,1999,Gasolina,False,1170
Renault,Megane Sedan RXE/ Privilège 2.0 16V Mec,17144.0,2006,Gasolina,False,1368
Renault,Megane Sedan RXE/ Privilège 2.0 16V Mec,16373.0,2005,Gasolina,False,1565
Renault,Megane Sedan RXE/ Privilège 2.0 16V Mec,13224.0,2004,Gasolina,False,1626
Renault,Megane Sedan RXE/ Privilège 2.0 16V Mec,12811.0,2003,Gasolina,False,1428
Renault,Megane Sedan RXE/Egeus 2.0,12040.0,2001,Gasolina,False,1765
Renault,Megane Sedan RXE/Egeus 2.0,10327.0,2000,Gasolina,False,734
Renault,Megane Sedan RXE/Egeus 2.0,9166.0,1999,Gasolina,False,1151
Renault,Megane Sedan RXE/Egeus 2.0,8733.0,1998,Gasolina,False,2111
Renault,Megane Sedan RXE/Egeus 2.0,7295.0,1997,Gasolina,False,880
Renault,Safrane RXE,8375.0,1995,Gasolina,False,1418
Renault,Safrane RXE,7294.0,1993,Gasolina,False,1408
Renault,SANDERO Auth. Plus Hi-Power 1.0 16V 5p,33426.0,2016,Gasolina,True,1343
Renault,SANDERO Authentique Flex 1.0 12V 5p,43301.0,2020,Gasolina,True,1467
Renault,SANDERO Authentique Flex 1.0 12V 5p,40417.0,2019,Gasolina,True,1885
Renault,SANDERO Authentique Flex 1.0 12V 5p,38313.0,2018,Gasolina,True,1079
Renault,SANDERO Authentique Flex 1.0 12V 5p,36312.0,2017,Gasolina,True,1539
Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,27548.0,2014,Gasolina,True,1377
Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,23505.0,2013,Gasolina,True,166
Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,21353.0,2012,Gasolina,True,2082
Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,19495.0,2011,Gasolina,True,1375
Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,17790.0,2010,Gasolina,True,2082
Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,16442.0,2009,Gasolina,True,2423
Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,13103.0,2008,Gasolina,True,1570
Renault,SANDERO Authentique Hi-Flex 1.6 8V 5p,23300.0,2010,Gasolina,True,1963
Renault,SANDERO Authentique Hi-Flex 1.6 8V 5p,20508.0,2009,Gasolina,True,2384
Renault,SANDERO Authentique Hi-Flex 1.6 8V 5p,19477.0,2008,Gasolina,True,2086
Renault,SANDERO Authentique Hi-Power 1.0 16V 5p,35816.0,2017,Gasolina,True,2095
Renault,SANDERO Authentique Hi-Power 1.0 16V 5p,33106.0,2016,Gasolina,True,2102
Renault,SANDERO Authentique Hi-Power 1.0 16V 5p,30617.0,2015,Gasolina,True,1983
Renault,SANDERO Dyna. EasyR Hi-Flex 1.6 8V,41207.0,2017,Gasolina,False,1860
Renault,SANDERO Dyna. EasyR Hi-Flex 1.6 8V,39850.0,2016,Gasolina,False,1733
Renault,SANDERO Dyna. EasyR Hi-Flex 1.6 8V,36852.0,2015,Gasolina,False,2002
Renault,SANDERO Dynamique Easy R Flex 1.6 16V 5p,43786.0,2018,Gasolina,False,1530
Renault,SANDERO Dynamique Easy R Flex 1.6 16V 5p,41120.0,2017,Gasolina,False,1971
Renault,SANDERO Dynamique Flex 1.6 16V 5p,43522.0,2018,Gasolina,False,2974
Renault,SANDERO Dynamique Flex 1.6 16V 5p,40990.0,2017,Gasolina,False,1239
Renault,SANDERO Dynamique Hi-Power 1.6 8V 5p,41366.0,2017,Gasolina,False,2222
Renault,SANDERO Dynamique Hi-Power 1.6 8V 5p,39157.0,2016,Gasolina,False,1444
Renault,SANDERO Dynamique Hi-Power 1.6 8V 5p,37015.0,2015,Gasolina,False,1669
Renault,SANDERO Expres EasyR Hi-Flex 1.6 8V,38990.0,2017,Gasolina,False,832
Renault,SANDERO Expres EasyR Hi-Flex 1.6 8V,37619.0,2016,Gasolina,False,1397
Renault,SANDERO Expres EasyR Hi-Flex 1.6 8V,35846.0,2015,Gasolina,False,387
Renault,SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p,41900.0,2017,Gasolina,False,764
Renault,SANDERO Expression EasyR Flex 1.6 16V 5p,42178.0,2018,Gasolina,False,1743
Renault,SANDERO Expression EasyR Flex 1.6 16V 5p,37900.0,2017,Gasolina,False,1318
Renault,SANDERO Expression Flex 1.0 12V 5p,46137.0,2020,Gasolina,False,1625
Renault,SANDERO Expression Flex 1.0 12V 5p,42779.0,2019,Gasolina,False,2498
Renault,SANDERO Expression Flex 1.0 12V 5p,39346.0,2018,Gasolina,False,1886
Renault,SANDERO Expression Flex 1.0 12V 5p,37853.0,2017,Gasolina,False,1105
Renault,SANDERO Expression Flex 1.6 16V 5p,48751.0,2020,Gasolina,False,1260
Renault,SANDERO Expression Flex 1.6 16V 5p,46245.0,2019,Gasolina,False,1537
Renault,SANDERO Expression Flex 1.6 16V 5p,41833.0,2018,Gasolina,False,1387
Renault,SANDERO Expression Flex 1.6 16V 5p,38475.0,2017,Gasolina,False,2023
Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,29028.0,2014,Gasolina,False,1549
Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,27549.0,2013,Gasolina,False,2378
Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,24722.0,2012,Gasolina,False,1466
Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,22549.0,2011,Gasolina,False,1933
Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,21853.0,2010,Gasolina,False,867
Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,20783.0,2009,Gasolina,False,1174
Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,19638.0,2008,Gasolina,False,1792
Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,29237.0,2014,Gasolina,False,2694
Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,27795.0,2013,Gasolina,False,1504
Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,25123.0,2012,Gasolina,False,1407
Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,24095.0,2011,Gasolina,False,966
Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,23365.0,2010,Gasolina,False,1803
Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,21484.0,2009,Gasolina,False,1738
Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,19926.0,2008,Gasolina,False,1496
Renault,SANDERO Expression Hi-Power 1.0 16V 5p,35126.0,2017,Gasolina,False,1610
Renault,SANDERO Expression Hi-Power 1.0 16V 5p,34029.0,2016,Gasolina,False,876
Renault,SANDERO Expression Hi-Power 1.0 16V 5p,31722.0,2015,Gasolina,False,1863
Renault,SANDERO Expression Hi-Power 1.6 8V 5p,39069.0,2017,Gasolina,False,1094
Renault,SANDERO Expression Hi-Power 1.6 8V 5p,36953.0,2016,Gasolina,False,2202
Renault,SANDERO Expression Hi-Power 1.6 8V 5p,35535.0,2015,Gasolina,False,1733
Renault,SANDERO GT Line Flex/RLI 1.6.16V 5p Aut.,84103.0,2019,Gasolina,True,1457
Renault,SANDERO GT Line Flex/RLI 1.6.16V 5p Aut.,73700.0,2021,Gasolina,True,691
Renault,SANDERO GT Line Flex/RLI 1.6.16V 5p Aut.,65324.0,2020,Gasolina,True,992
Renault,SANDERO GT line Hi-Flex 1.6 16V 4p,22247.0,2011,Gasolina,False,2100
Renault,SANDERO GT line Hi-Flex 1.6 8V 5p,29409.0,2014,Gasolina,False,1719
Renault,SANDERO GT line Hi-Flex 1.6 8V 5p,28030.0,2013,Gasolina,False,1398
Renault,SANDERO GT line Hi-Flex 1.6 8V 5p,24636.0,2012,Gasolina,False,2042
Renault,SANDERO GT line Hi-Power 1.6 8V 5p,44900.0,2017,Gasolina,False,1324
Renault,SANDERO GT line Hi-Power 1.6 8V 5p,41477.0,2016,Gasolina,False,1879
Renault,SANDERO GT line/RLIN Flex 1.0 12v 5p,69706.0,2019,Gasolina,False,1732
Renault,SANDERO GT line/RLIN Flex 1.0 12v 5p,65890.0,2022,Gasolina,False,1884
Renault,SANDERO GT line/RLIN Flex 1.0 12v 5p,61177.0,2021,Gasolina,False,1520
Renault,SANDERO GT line/RLIN Flex 1.0 12v 5p,49533.0,2020,Gasolina,False,1032
Renault,SANDERO GT line/RLIN Flex 1.0 12v 5p,47747.0,2019,Gasolina,False,981
Renault,SANDERO GT line/RLIN Flex 1.6 16V 5p,49433.0,2019,Gasolina,False,1136
Renault,SANDERO GT line/RLIN Flex 1.6 16V 5p,47562.0,2018,Gasolina,False,1530
Renault,SANDERO GT line/RLIN Flex 1.6 16V 5p,44005.0,2017,Gasolina,False,869
Renault,SANDERO Intense Flex 1.6 16V 5p Aut.,82800.0,2019,Gasolina,True,705
Renault,SANDERO Intense Flex 1.6 16V 5p Aut.,75999.0,2022,Gasolina,True,1530
Renault,SANDERO Intense Flex 1.6 16V 5p Aut.,72418.0,2021,Gasolina,True,1352
Renault,SANDERO Intense Flex 1.6 16V 5p Aut.,68325.0,2020,Gasolina,True,1711
Renault,SANDERO Life Flex 1.0 12V 5p Mec.,63233.0,2019,Gasolina,False,1839
Renault,SANDERO Life Flex 1.0 12V 5p Mec.,54928.0,2022,Gasolina,False,1849
Renault,SANDERO Life Flex 1.0 12V 5p Mec.,52246.0,2021,Gasolina,False,1855
Renault,SANDERO Life Flex 1.0 12V 5p Mec.,48290.0,2020,Gasolina,False,1288
Renault,SANDERO NOKIA Hi-Flex 1.6 16V 5p,21900.0,2009,Gasolina,False,1953
Renault,SANDERO Privilège Hi-Flex 1.6 16V 5p,24775.0,2010,Gasolina,False,515
Renault,SANDERO Privilège Hi-Flex 1.6 16V 5p,21596.0,2009,Gasolina,False,1267
Renault,SANDERO Privilège Hi-Flex 1.6 16V 5p,20942.0,2008,Gasolina,False,2363
Renault,SANDERO Privilège Hi-Flex 1.6 16V 5p Aut,32892.0,2014,Gasolina,True,2013
Renault,SANDERO Privilège Hi-Flex 1.6 16V 5p Aut,31182.0,2013,Gasolina,True,824
Renault,SANDERO Privilège Hi-Flex 1.6 16V 5p Aut,29137.0,2012,Gasolina,True,1667
Renault,SANDERO Privilège Hi-Flex 1.6 8V 5p,31522.0,2014,Gasolina,False,1236
Renault,SANDERO Privilège Hi-Flex 1.6 8V 5p,29557.0,2013,Gasolina,False,1496
Renault,SANDERO Privilège Hi-Flex 1.6 8V 5p,27530.0,2012,Gasolina,False,848
Renault,SANDERO Privilège Hi-Flex 1.6 8V 5p,25068.0,2011,Gasolina,False,1816
Renault,SANDERO Privilège Hi-Flex 1.6 8V 5p,24197.0,2010,Gasolina,False,1521
Renault,SANDERO Privilège Hi-Flex 1.6 8V 5p,22652.0,2009,Gasolina,False,1595
Renault,SANDERO Privilège Hi-Flex 1.6 8V 5p,20785.0,2008,Gasolina,False,2269
Renault,SANDERO RS Racing Spirit Flex 2.0 16V 5p,63896.0,2019,Gasolina,False,864
Renault,SANDERO RS Racing Spirit Flex 2.0 16V 5p,57012.0,2018,Gasolina,False,1744
Renault,SANDERO SPORT RS 2.0 Flex 16V 5p,87397.0,2019,Gasolina,False,682
Renault,SANDERO SPORT RS 2.0 Flex 16V 5p,79288.0,2022,Gasolina,False,1035
Renault,SANDERO SPORT RS 2.0 Flex 16V 5p,76687.0,2021,Gasolina,False,1158
Renault,SANDERO SPORT RS 2.0 Flex 16V 5p,70216.0,2020,Gasolina,False,733
Renault,SANDERO SPORT RS 2.0 Flex 16V 5p,64450.0,2019,Gasolina,False,1419
Renault,SANDERO SPORT RS 2.0 Flex 16V 5p,57745.0,2018,Gasolina,False,1270
Renault,SANDERO SPORT RS 2.0 Flex 16V 5p,51689.0,2017,Gasolina,False,950
Renault,SANDERO SPORT RS 2.0 Flex 16V 5p,48820.0,2016,Gasolina,False,1494
Renault,SANDERO SPORT RS 2.0 Flex 16V 5p,40601.0,2015,Gasolina,False,1529
Renault,SANDERO STEP. Easy R Dyn. Flex 1.6 16V,57068.0,2020,Gasolina,False,1094
Renault,SANDERO STEP. Easy R Dyn. Flex 1.6 16V,52695.0,2019,Gasolina,False,1119
Renault,SANDERO STEP. Easy R Dyn. Flex 1.6 16V,51067.0,2018,Gasolina,False,1086
Renault,SANDERO STEP. Easy R H-Power 1.6 8V,47516.0,2017,Gasolina,False,1449
Renault,SANDERO STEP. Easy R H-Power 1.6 8V,46031.0,2016,Gasolina,False,2058
Renault,SANDERO STEP. Easy R H-Power 1.6 8V,41120.0,2015,Gasolina,False,1431
Renault,SANDERO STEP. Easy R R.CURL H.P. 1.6 5p,45073.0,2017,Gasolina,False,2120
Renault,SANDERO STEP. Easy R R.CURL H.P. 1.6 5p,42056.0,2016,Gasolina,False,619
Renault,SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p,45935.0,2017,Gasolina,False,1723
Renault,SANDERO STEP. R. CURL Hi-Power 1.6 8V 5p,44069.0,2016,Gasolina,False,1139
Renault,SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p,56563.0,2020,Gasolina,False,1691
Renault,SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p,51552.0,2019,Gasolina,False,760
Renault,SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p,49987.0,2018,Gasolina,False,1538
Renault,SANDERO STEPWAY Easy R Flex 1.6 16V 5p,58679.0,2020,Gasolina,False,1901
Renault,SANDERO STEPWAY Easy R Flex 1.6 16V 5p,52741.0,2019,Gasolina,False,2019
Renault,SANDERO STEPWAY Easy R Flex 1.6 16V 5p,50831.0,2018,Gasolina,False,415
Renault,SANDERO STEPWAY Easy R Flex 1.6 16V 5p,47075.0,2017,Gasolina,False,1570
Renault,SANDERO STEPWAY EXP. Flex 1.6 16V 5p,50232.0,2019,Gasolina,False,1391
Renault,SANDERO STEPWAY EXP. Flex 1.6 16V 5p,46495.0,2018,Gasolina,False,1882
Renault,SANDERO STEPWAY Flex 1.6 16V 5p,56656.0,2020,Gasolina,False,1259
Renault,SANDERO STEPWAY Flex 1.6 16V 5p,51812.0,2019,Gasolina,False,2349
Renault,SANDERO STEPWAY Flex 1.6 16V 5p,49999.0,2018,Gasolina,False,935
Renault,SANDERO STEPWAY Flex 1.6 16V 5p,47787.0,2017,Gasolina,False,2483
Renault,SANDERO STEPWAY Hi-F. R. CURL 1.6 16V 5p,34193.0,2013,Gasolina,False,2230
Renault,SANDERO STEPWAY Hi-F. R. CURL 1.6 16V 5p,31253.0,2012,Gasolina,False,1466
Renault,SANDERO STEPWAY Hi-Flex 1.6 16V 5p,34719.0,2013,Gasolina,False,1369
Renault,SANDERO STEPWAY Hi-Flex 1.6 16V 5p,31632.0,2012,Gasolina,False,1407
Renault,SANDERO STEPWAY Hi-Flex 1.6 16V 5p,29118.0,2011,Gasolina,False,1455
Renault,SANDERO STEPWAY Hi-Flex 1.6 16V 5p,27720.0,2010,Gasolina,False,1330
Renault,SANDERO STEPWAY Hi-Flex 1.6 16V 5p,26692.0,2009,Gasolina,False,902
Renault,SANDERO STEPWAY Hi-Flex 1.6 16V 5p Aut.,36769.0,2014,Gasolina,True,790
Renault,SANDERO STEPWAY Hi-Flex 1.6 16V 5p Aut.,34874.0,2013,Gasolina,True,1227
Renault,SANDERO STEPWAY Hi-Flex 1.6 16V 5p Aut.,32572.0,2012,Gasolina,True,1432
Renault,SANDERO STEPWAY Hi-Power 1.6 8V 5p,46830.0,2017,Gasolina,False,2462
Renault,SANDERO STEPWAY Hi-Power 1.6 8V 5p,44157.0,2016,Gasolina,False,1031
Renault,SANDERO STEPWAY Hi-Power 1.6 8V 5p,40945.0,2015,Gasolina,False,2045
Renault,SANDERO STEPWAY Hi-Power 1.6 8V 5p,36513.0,2014,Gasolina,False,2078
Renault,SANDERO STEPWAY Hi-Power 1.6 8V 5p,33732.0,2013,Gasolina,False,1634
Renault,SANDERO STEPWAY Tweed HFlex 1.6 16V Aut,36014.0,2014,Gasolina,True,1898
Renault,SANDERO STEPWAY Tweed HFlex 1.6 8V 5p,37151.0,2014,Gasolina,False,1601
Renault,SANDERO TechRun Hi-Flex 1.0 16V 5p,29419.0,2014,Gasolina,False,1720
Renault,SANDERO vibe Flex 1.0 12V 5p,43666.0,2019,Gasolina,False,724
Renault,SANDERO vibe Flex 1.0 12V 5p,41209.0,2018,Gasolina,False,1183
Renault,SANDERO vibe Flex 1.0 12V 5p,38052.0,2017,Gasolina,False,2039
Renault,SANDERO vibe Hi-Flex 1.6 8V 5p,23588.0,2010,Gasolina,False,630
Renault,SANDERO Zen Flex 1.0 12V 5p Mec.,66489.0,2019,Gasolina,False,1920
Renault,SANDERO Zen Flex 1.0 12V 5p Mec.,57896.0,2022,Gasolina,False,1252
Renault,SANDERO Zen Flex 1.0 12V 5p Mec.,54327.0,2021,Gasolina,False,1390
Renault,SANDERO Zen Flex 1.0 12V 5p Mec.,50129.0,2020,Gasolina,False,1496
Renault,SANDERO Zen Flex 1.6 16V 5p Aut.,79447.0,2019,Gasolina,True,2180
